x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
2.74239564e-05,9.39704908e-11,1.06416383e+02,1.28840769e-04,8.63778428e+01,4.13640794e+02,1.31063887e+03,1.21824940e-02,3.13168411e-03,-3.04112674e-07
2.81966671e-05,9.39712635e-11,1.06415509e+02,1.28842535e-04,8.63783164e+01,4.13639661e+02,1.31063901e+03,1.21824940e-02,3.00851429e-03,-2.93434247e-07
2.89875605e-05,9.39720546e-11,1.06414613e+02,1.28844342e-04,8.63788009e+01,4.13638500e+02,1.31063915e+03,1.21824940e-02,2.88743110e-03,-2.82469623e-07
2.97970645e-05,9.39728642e-11,1.06413696e+02,1.28846192e-04,8.63792969e+01,4.13637311e+02,1.31063930e+03,1.21824940e-02,2.76851521e-03,-2.71246237e-07
3.06256169e-05,9.39736929e-11,1.06412758e+02,1.28848085e-04,8.63798044e+01,4.13636094e+02,1.31063945e+03,1.21824940e-02,2.65184430e-03,-2.59749493e-07
3.14736660e-05,9.39745410e-11,1.06411798e+02,1.28850023e-04,8.63803240e+01,4.13634850e+02,1.31063960e+03,1.21824940e-02,2.53749284e-03,-2.48010936e-07
3.23416705e-05,9.39754091e-11,1.06410815e+02,1.28852006e-04,8.63808559e+01,4.13633576e+02,1.31063976e+03,1.20073736e-02,2.42553177e-03,-2.35986047e-07
3.32301001e-05,9.39762977e-11,1.06409809e+02,1.28854036e-04,8.63814001e+01,4.13632272e+02,1.31063992e+03,1.05495069e-02,2.31602828e-03,-2.23668714e-07
3.41394354e-05,9.39772072e-11,1.06408779e+02,1.28856114e-04,8.63819572e+01,4.13630937e+02,1.31064009e+03,9.23997173e-03,2.20904556e-03,-2.11057144e-07
3.50701682e-05,9.39781381e-11,1.06407725e+02,1.28858241e-04,8.63825274e+01,4.13629571e+02,1.31064025e+03,8.06738137e-03,2.10464253e-03,-1.98162801e-07
3.60228021e-05,9.39790909e-11,1.06406646e+02,1.28860418e-04,8.63831111e+01,4.13628172e+02,1.31064043e+03,7.02079774e-03,2.00287366e-03,-1.84954743e-07
3.69978525e-05,9.39800662e-11,1.06405542e+02,1.28862646e-04,8.63837083e+01,4.13626740e+02,1.31064060e+03,6.08975858e-03,1.90378870e-03,-1.71420722e-07
3.79958468e-05,9.39810644e-11,1.06404412e+02,1.28864927e-04,8.63843196e+01,4.13625274e+02,1.31064078e+03,5.26429935e-03,1.80743252e-03,-1.57568301e-07
3.90173249e-05,9.39820860e-11,1.06403256e+02,1.28867261e-04,8.63849455e+01,4.13623775e+02,1.31064097e+03,4.53497016e-03,1.71384490e-03,-1.43421493e-07
4.00628395e-05,9.39831317e-11,1.06402072e+02,1.28869650e-04,8.63855862e+01,4.13622241e+02,1.31064116e+03,3.89284786e-03,1.62306033e-03,-1.28941944e-07
4.11329561e-05,9.39842021e-11,1.06400860e+02,1.28872096e-04,8.63862417e+01,4.13620669e+02,1.31064135e+03,3.32954320e-03,1.53510794e-03,-1.14094920e-07
4.22282536e-05,9.39852975e-11,1.06399620e+02,1.28874599e-04,8.63869129e+01,4.13619062e+02,1.31064155e+03,2.83720349e-03,1.45001128e-03,-9.89281217e-08
4.33493246e-05,9.39864189e-11,1.06398351e+02,1.28877161e-04,8.63875996e+01,4.13617415e+02,1.31064175e+03,2.40851074e-03,1.36778826e-03,-8.33681817e-08
4.44967755e-05,9.39875667e-11,1.06397051e+02,1.28879784e-04,8.63883026e+01,4.13615731e+02,1.31064196e+03,2.03667577e-03,1.28845105e-03,-6.74602630e-08
4.56712272e-05,9.39887414e-11,1.06395722e+02,1.28882468e-04,8.63890222e+01,4.13614007e+02,1.31064217e+03,1.71542848e-03,1.21200601e-03,-5.11821682e-08
4.68733148e-05,9.39899438e-11,1.06394361e+02,1.28885216e-04,8.63897587e+01,4.13612242e+02,1.31064239e+03,1.43900466e-03,1.13845368e-03,-3.45145114e-08
4.81036889e-05,9.39911745e-11,1.06392968e+02,1.28888028e-04,8.63905126e+01,4.13610436e+02,1.31064261e+03,1.20212976e-03,1.06778873e-03,-1.74591636e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
