x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
2.18486477e-05,9.23074777e-11,1.08333585e+02,1.24503109e-04,8.49735695e+01,4.14247114e+02,7.58317708e+02,3.30019652e-01,2.84326947e-01,5.34856672e-01,1.72722863e-05
2.24901657e-05,9.23461193e-11,1.08288254e+02,1.24603003e-04,8.50061622e+01,4.14232598e+02,7.58345683e+02,3.22351203e-01,2.77719560e-01,5.22409387e-01,1.68720885e-05
2.31467794e-05,9.23857016e-11,1.08241858e+02,1.24705365e-04,8.50395445e+01,4.14217723e+02,7.58374316e+02,3.14501536e-01,2.70956169e-01,5.09669209e-01,1.64623508e-05
2.38188438e-05,9.24262481e-11,1.08194373e+02,1.24810257e-04,8.50737359e+01,4.14202479e+02,7.58403622e+02,3.06466295e-01,2.64033152e-01,4.96629272e-01,1.60428426e-05
2.45067225e-05,9.24677833e-11,1.08145774e+02,1.24917747e-04,8.51087567e+01,4.14186856e+02,7.58433619e+02,2.98241039e-01,2.56946827e-01,4.83282704e-01,1.56133278e-05
2.52107878e-05,9.25103321e-11,1.08096034e+02,1.25027901e-04,8.51446277e+01,4.14170845e+02,7.58464321e+02,2.89821256e-01,2.49693453e-01,4.69622579e-01,1.51735642e-05
2.59314204e-05,9.25539200e-11,1.08045127e+02,1.25140789e-04,8.51813700e+01,4.14154435e+02,7.58495746e+02,2.81202364e-01,2.42269228e-01,4.55641852e-01,1.47233039e-05
2.66690103e-05,9.25985735e-11,1.07993024e+02,1.25256482e-04,8.52190055e+01,4.14137615e+02,7.58527910e+02,2.72379723e-01,2.34670286e-01,4.41333297e-01,1.42622926e-05
2.74239564e-05,9.26443195e-11,1.07939699e+02,1.25375053e-04,8.52575566e+01,4.14120376e+02,7.58560831e+02,2.63348642e-01,2.26892693e-01,4.26689423e-01,1.37902697e-05
2.81966671e-05,9.26911858e-11,1.07885123e+02,1.25496577e-04,8.52970464e+01,4.14102706e+02,7.58594526e+02,2.54104390e-01,2.18932438e-01,4.11702398e-01,1.33069681e-05
2.89875605e-05,9.27392009e-11,1.07829266e+02,1.25621133e-04,8.53374984e+01,4.14084593e+02,7.58629015e+02,2.44642190e-01,2.10786110e-01,3.96363972e-01,1.28121140e-05
2.97970645e-05,9.27883941e-11,1.07772099e+02,1.25748801e-04,8.53789369e+01,4.14066026e+02,7.58664315e+02,2.34957221e-01,2.02457374e-01,3.80665432e-01,1.23054269e-05
3.06256169e-05,9.28387954e-11,1.07713591e+02,1.25879661e-04,8.54213869e+01,4.14046993e+02,7.58700445e+02,2.25044603e-01,1.93932537e-01,3.64597571e-01,1.17866191e-05
3.14736660e-05,9.28904358e-11,1.07653710e+02,1.26013800e-04,8.54648738e+01,4.14027481e+02,7.58737426e+02,2.14899364e-01,1.85206167e-01,3.48150717e-01,1.12553957e-05
3.23416705e-05,9.29433471e-11,1.07592424e+02,1.26151303e-04,8.55094240e+01,4.14007478e+02,7.58775277e+02,2.04516395e-01,1.76272807e-01,3.31314825e-01,1.07114543e-05
3.32301001e-05,9.29975619e-11,1.07529701e+02,1.26292260e-04,8.55550645e+01,4.13986971e+02,7.58814019e+02,1.93890388e-01,1.67127154e-01,3.14079632e-01,1.01544852e-05
3.41394354e-05,9.30531137e-11,1.07465507e+02,1.26436764e-04,8.56018228e+01,4.13965946e+02,7.58853673e+02,1.83022397e-01,1.57764165e-01,2.96434895e-01,9.58417043e-06
3.50701682e-05,9.31100370e-11,1.07399807e+02,1.26584910e-04,8.56497275e+01,4.13944388e+02,7.58894259e+02,1.71900778e-01,1.48179076e-01,2.78370673e-01,9.00018435e-06
3.60228021e-05,9.31683674e-11,1.07332567e+02,1.26736794e-04,8.56988079e+01,4.13922285e+02,7.58935801e+02,1.60517062e-01,1.38367305e-01,2.59877609e-01,8.40219291e-06
3.69978525e-05,9.32281411e-11,1.07263750e+02,1.26892518e-04,8.57490940e+01,4.13899620e+02,7.58978320e+02,1.48863357e-01,1.28324280e-01,2.40947107e-01,7.78985361e-06
3.79958468e-05,9.32893957e-11,1.07193319e+02,1.27052185e-04,8.58006165e+01,4.13876380e+02,7.59021839e+02,1.36932346e-01,1.18045252e-01,2.21571231e-01,7.16281527e-06
3.90173249e-05,9.33521697e-11,1.07121238e+02,1.27215902e-04,8.58534073e+01,4.13852547e+02,7.59066383e+02,1.24717679e-01,1.07525146e-01,2.01742150e-01,6.52071774e-06
4.00628395e-05,9.34165028e-11,1.07047467e+02,1.27383780e-04,8.59074990e+01,4.13828107e+02,7.59111974e+02,1.12213793e-01,9.67585157e-02,1.81450981e-01,5.86319170e-06
4.11329561e-05,9.34824355e-11,1.06971967e+02,1.27555930e-04,8.59629249e+01,4.13803041e+02,7.59158639e+02,9.94153043e-02,8.57395858e-02,1.60686364e-01,5.18985838e-06
4.22282536e-05,9.35500099e-11,1.06894697e+02,1.27732470e-04,8.60197196e+01,4.13777334e+02,7.59206402e+02,8.63164079e-02,7.44623532e-02,1.39434490e-01,4.50032933e-06
4.33493246e-05,9.36192691e-11,1.06815617e+02,1.27913521e-04,8.60779184e+01,4.13750968e+02,7.59255288e+02,7.29105735e-02,6.29206409e-02,1.17682573e-01,3.79420612e-06
4.44967755e-05,9.36902574e-11,1.06734684e+02,1.28099206e-04,8.61375578e+01,4.13723924e+02,7.59305325e+02,5.91905138e-02,5.11078815e-02,9.54215552e-02,3.07108008e-06
4.56712272e-05,9.37630204e-11,1.06651854e+02,1.28289653e-04,8.61986750e+01,4.13696183e+02,7.59356539e+02,4.51477863e-02,3.90161370e-02,7.26381802e-02,2.33053199e-06
4.68733148e-05,9.38376051e-11,1.06567085e+02,1.28484994e-04,8.62613086e+01,4.13667727e+02,7.59408959e+02,3.07716120e-02,2.66357168e-02,4.93132595e-02,1.57213185e-06
4.81036889e-05,9.39140597e-11,1.06480329e+02,1.28685365e-04,8.63254982e+01,4.13638535e+02,7.59462612e+02,1.60565665e-02,1.39652987e-02,2.54350870e-02,7.95438486e-07
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,7.59517527e+02,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
