x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
3.93836540e-06,4.81044252e-14,2.07881083e+05,4.23480597e-10,5.54611712e-01,5.18819774e+03,1.04727363e+02,3.44103697e+00,1.20143742e+03,-2.01118624e-02
4.15843619e-06,4.83380741e-14,2.06876260e+05,4.26907903e-10,5.56397795e-01,5.17974728e+03,1.10569715e+02,3.42437088e+00,1.19561677e+03,-2.00979063e-02
4.38368547e-06,4.85780654e-14,2.05854225e+05,4.30475439e-10,5.58275684e-01,5.17155337e+03,1.16549543e+02,3.40731261e+00,1.18965915e+03,-2.00843524e-02
4.61423510e-06,4.88355971e-14,2.04768664e+05,4.34093308e-10,5.59998853e-01,5.16015977e+03,1.22670083e+02,3.38985294e+00,1.18356134e+03,-2.00654683e-02
4.85020980e-06,4.90882465e-14,2.03714753e+05,4.37970067e-10,5.62092073e-01,5.15279015e+03,1.28934645e+02,3.37198244e+00,1.17732005e+03,-2.00532333e-02
5.09173722e-06,4.93526538e-14,2.02623349e+05,4.41967530e-10,5.64183529e-01,5.14425402e+03,1.35346618e+02,3.35369142e+00,1.17093189e+03,-2.00390392e-02
5.33894803e-06,4.96313666e-14,2.01485486e+05,4.46073855e-10,5.66227666e-01,5.13389952e+03,1.41909472e+02,3.33496999e+00,1.16439341e+03,-2.00217889e-02
5.59197596e-06,4.99156259e-14,2.00338067e+05,4.50379161e-10,5.68436970e-01,5.12458036e+03,1.48626757e+02,3.31580803e+00,1.15770108e+03,-2.00062343e-02
5.85095790e-06,5.02188539e-14,1.99128400e+05,4.54774929e-10,5.70519204e-01,5.11229591e+03,1.55502106e+02,3.29619517e+00,1.15085126e+03,-1.99856856e-02
6.11603395e-06,5.05148749e-14,1.97961492e+05,4.59510705e-10,5.73082176e-01,5.10516911e+03,1.62539240e+02,3.27612080e+00,1.14384027e+03,-1.99737442e-02
6.38734751e-06,5.08413047e-14,1.96690468e+05,4.64259023e-10,5.75286544e-01,5.09190207e+03,1.69741964e+02,3.25557406e+00,1.13666430e+03,-1.99514651e-02
6.66504536e-06,5.11720912e-14,1.95419022e+05,4.69272472e-10,5.77740035e-01,5.08056265e+03,1.77114175e+02,3.23454383e+00,1.12931947e+03,-1.99323781e-02
6.94927771e-06,5.15102698e-14,1.94136044e+05,4.74538960e-10,5.80388234e-01,5.07034240e+03,1.84659863e+02,3.21301874e+00,1.12180181e+03,-1.99151392e-02
7.24019835e-06,5.18580486e-14,1.92834097e+05,4.80055049e-10,5.83197186e-01,5.06071363e+03,1.92383108e+02,3.19098714e+00,1.11410725e+03,-1.98988668e-02
7.53796465e-06,5.22388087e-14,1.91428561e+05,4.85623405e-10,5.85661796e-01,5.04505777e+03,2.00288089e+02,3.16843712e+00,1.10623163e+03,-1.98723386e-02
7.84273769e-06,5.26067472e-14,1.90089685e+05,4.91688404e-10,5.88828831e-01,5.03686291e+03,2.08379082e+02,3.14535647e+00,1.09817069e+03,-1.98584235e-02
8.15468235e-06,5.30113639e-14,1.88638799e+05,4.97809491e-10,5.91608961e-01,5.02201817e+03,2.16660464e+02,3.12173271e+00,1.08992006e+03,-1.98331532e-02
8.47396739e-06,5.34127915e-14,1.87221071e+05,5.04382847e-10,5.94915909e-01,5.01213569e+03,2.25136716e+02,3.09755306e+00,1.08147529e+03,-1.98162916e-02
8.80076553e-06,5.38513500e-14,1.85696366e+05,5.11053132e-10,5.97874469e-01,4.99604022e+03,2.33812423e+02,3.07280443e+00,1.07283181e+03,-1.97887534e-02
9.13525357e-06,5.42974505e-14,1.84170710e+05,5.18127022e-10,6.01170076e-01,4.98230638e+03,2.42692278e+02,3.04747345e+00,1.06398494e+03,-1.97651870e-02
9.47761245e-06,5.47558218e-14,1.82628982e+05,5.25587428e-10,6.04721230e-01,4.96978301e+03,2.51781085e+02,3.02154640e+00,1.05492989e+03,-1.97436421e-02
9.82802739e-06,5.52418094e-14,1.81022311e+05,5.33318126e-10,6.08217622e-01,4.95454317e+03,2.61083761e+02,2.99500926e+00,1.04566177e+03,-1.97173489e-02
1.01866879e-05,5.57496918e-14,1.79373189e+05,5.41407641e-10,6.11818295e-01,4.93847093e+03,2.70605339e+02,2.96784768e+00,1.03617555e+03,-1.96895316e-02
1.05537882e-05,5.62723932e-14,1.77707032e+05,5.49960312e-10,6.15710434e-01,4.92372333e+03,2.80350968e+02,2.94004696e+00,1.02646612e+03,-1.96639284e-02
1.09295266e-05,5.68249319e-14,1.75979093e+05,5.58868857e-10,6.19600179e-01,4.90665049e+03,2.90325923e+02,2.91159206e+00,1.01652822e+03,-1.96341913e-02
1.13141066e-05,5.73913343e-14,1.74242333e+05,5.68332256e-10,6.23873492e-01,4.89173277e+03,3.00535598e+02,2.88246758e+00,1.00635646e+03,-1.96081248e-02
1.17077361e-05,5.79926428e-14,1.72435666e+05,5.78189014e-10,6.28112569e-01,4.87390542e+03,3.10985518e+02,2.85265778e+00,9.95945356e+02,-1.95768680e-02
1.21106281e-05,5.86168241e-14,1.70599485e+05,5.88609356e-10,6.32623653e-01,4.85663711e+03,3.21681335e+02,2.82214652e+00,9.85289266e+02,-1.95464830e-02
1.25230006e-05,5.92702348e-14,1.68718751e+05,5.99584717e-10,6.37315464e-01,4.83871811e+03,3.32628835e+02,2.79091730e+00,9.74382428e+02,-1.95148387e-02
1.29450766e-05,5.99585555e-14,1.66781870e+05,6.11118465e-10,6.42117925e-01,4.81921326e+03,3.43833941e+02,2.75895322e+00,9.63218940e+02,-1.94802598e-02
1.33770845e-05,6.06726379e-14,1.64818942e+05,6.23369766e-10,6.47281816e-01,4.80079368e+03,3.55302715e+02,2.72623700e+00,9.51792764e+02,-1.94474775e-02
1.38192580e-05,6.14194164e-14,1.62814963e+05,6.36340196e-10,6.52715944e-01,4.78223649e+03,3.67041361e+02,2.69275093e+00,9.40097718e+02,-1.94143234e-02
1.42718363e-05,6.22092060e-14,1.60747913e+05,6.50003789e-10,6.58266539e-01,4.76167373e+03,3.79056229e+02,2.65847690e+00,9.28127476e+02,-1.93774345e-02
1.47350643e-05,6.30354046e-14,1.58641006e+05,6.64518123e-10,6.64144888e-01,4.74122758e+03,3.91353819e+02,2.62339637e+00,9.15875562e+02,-1.93405974e-02
1.52091924e-05,6.39098852e-14,1.56470317e+05,6.79856986e-10,6.70177860e-01,4.71883239e+03,4.03940784e+02,2.58749035e+00,9.03335348e+02,-1.93000653e-02
1.56944773e-05,6.48253133e-14,1.54260728e+05,6.96207259e-10,6.76603862e-01,4.69680317e+03,4.16823933e+02,2.55073944e+00,8.90500050e+02,-1.92600085e-02
1.61911814e-05,6.58005524e-14,1.51974408e+05,7.13489081e-10,6.83122109e-01,4.67176851e+03,4.30010236e+02,2.51312373e+00,8.77362725e+02,-1.92142564e-02
1.66995735e-05,6.68168821e-14,1.49662775e+05,7.32040079e-10,6.90222643e-01,4.64852862e+03,4.43506826e+02,2.47462289e+00,8.63916264e+02,-1.91715667e-02
1.72199285e-05,6.78969957e-14,1.47281922e+05,7.51764214e-10,6.97544051e-01,4.62310326e+03,4.57321005e+02,2.43521608e+00,8.50153395e+02,-1.91246164e-02
1.77525281e-05,6.90284903e-14,1.44867720e+05,7.72968042e-10,7.05462142e-01,4.59894113e+03,4.71460245e+02,2.39488200e+00,8.36066671e+02,-1.90797611e-02
1.82976602e-05,7.02377833e-14,1.42373514e+05,7.95548818e-10,7.13570007e-01,4.57170610e+03,4.85932196e+02,2.35359881e+00,8.21648472e+02,-1.90289160e-02
1.88556199e-05,7.15091858e-14,1.39842174e+05,8.19899597e-10,7.22336214e-01,4.54558798e+03,5.00744687e+02,2.31134418e+00,8.06890998e+02,-1.89798730e-02
1.94267089e-05,7.28719285e-14,1.37227053e+05,8.45932416e-10,7.31334319e-01,4.51614840e+03,5.15905731e+02,2.26809526e+00,7.91786266e+02,-1.89242524e-02
2.00112363e-05,7.43218436e-14,1.34549945e+05,8.73975453e-10,7.40838102e-01,4.48558767e+03,5.31423530e+02,2.22382865e+00,7.76326104e+02,-1.88661293e-02
2.06095181e-05,7.58510467e-14,1.31837337e+05,9.04438515e-10,7.51204221e-01,4.45665437e+03,5.47306478e+02,2.17852040e+00,7.60502149e+02,-1.88107383e-02
2.12218782e-05,7.74851555e-14,1.29056978e+05,9.37382048e-10,7.62146874e-01,4.42621674e+03,5.63563169e+02,2.13214600e+00,7.44305840e+02,-1.87520782e-02
2.18486477e-05,7.92531255e-14,1.26177989e+05,9.72880524e-10,7.73363481e-01,4.39116518e+03,5.80202396e+02,2.08468036e+00,7.27728415e+02,-1.86840213e-02
2.24901657e-05,8.11366968e-14,1.23248794e+05,1.01164490e-09,7.85509288e-01,4.35658823e+03,5.97233161e+02,2.03609781e+00,7.10760906e+02,-1.86163541e-02
2.31467794e-05,8.31474002e-14,1.20268342e+05,1.05409686e-09,7.98679234e-01,4.32251222e+03,6.14664677e+02,1.98637206e+00,6.93394134e+02,-1.85491427e-02
2.38188438e-05,8.53266328e-14,1.17196703e+05,1.10037771e-09,8.12452028e-01,4.28475142e+03,6.32506375e+02,1.93547622e+00,6.75618705e+02,-1.84740401e-02
2.45067225e-05,8.76694843e-14,1.14064775e+05,1.15132951e-09,8.27354688e-01,4.24674116e+03,6.50767906e+02,1.88338274e+00,6.57425002e+02,-1.83977726e-02
2.52107878e-05,9.02175343e-14,1.10843198e+05,1.20733266e-09,8.43095058e-01,4.20531083e+03,6.69459150e+02,1.83006345e+00,6.38803182e+02,-1.83138605e-02
2.59314204e-05,9.29747319e-14,1.07556105e+05,1.26943324e-09,8.60172354e-01,4.16325542e+03,6.88590217e+02,1.77548951e+00,6.19743172e+02,-1.82278355e-02
2.66690103e-05,9.59735305e-14,1.04195396e+05,1.33850734e-09,8.78637706e-01,4.11975013e+03,7.08171459e+02,1.71963138e+00,6.00234660e+02,-1.81379277e-02
2.74239564e-05,9.92550721e-14,1.00750519e+05,1.41557814e-09,8.98507463e-01,4.07362915e+03,7.28213467e+02,1.66245885e+00,5.80267093e+02,-1.80415728e-02
2.81966671e-05,1.02856494e-13,9.72228358e+04,1.50206276e-09,9.20019249e-01,4.02510959e+03,7.48727083e+02,1.60394100e+00,5.59829668e+02,-1.79390242e-02
2.89875605e-05,1.06817370e-13,9.36177326e+04,1.59977640e-09,9.43534864e-01,3.97492172e+03,7.69723407e+02,1.54404616e+00,5.38911331e+02,-1.78316444e-02
2.97970645e-05,1.11195521e-13,8.99316800e+04,1.71082721e-09,9.69302659e-01,3.92269570e+03,7.91213795e+02,1.48274193e+00,5.17500763e+02,-1.77184586e-02
3.06256169e-05,1.16079316e-13,8.61479921e+04,1.83760096e-09,9.97325488e-01,3.86629143e+03,8.13209874e+02,1.41999516e+00,4.95586383e+02,-1.75945138e-02
3.14736660e-05,1.21536838e-13,8.22795802e+04,1.98377898e-09,1.02831436e+00,3.80741728e+03,8.35723543e+02,1.35577189e+00,4.73156335e+02,-1.74632034e-02
3.23416705e-05,1.27677356e-13,7.83224237e+04,2.15371702e-09,1.06271132e+00,3.74553562e+03,8.58766981e+02,1.29003737e+00,4.50198485e+02,-1.73229841e-02
3.32301001e-05,1.34655591e-13,7.42635334e+04,2.35285650e-09,1.10080805e+00,3.67874524e+03,8.82352656e+02,1.22275606e+00,4.26700414e+02,-1.71690227e-02
3.41394354e-05,1.42601635e-13,7.01254232e+04,2.58962605e-09,1.14407132e+00,3.61028178e+03,9.06493325e+02,1.15389155e+00,4.02649409e+02,-1.70082889e-02
3.50701682e-05,1.51805448e-13,6.58737888e+04,2.87333970e-09,1.19244997e+00,3.53480378e+03,9.31202049e+02,1.08340659e+00,3.78032459e+02,-1.68275201e-02
3.60228021e-05,1.62530038e-13,6.15270882e+04,3.21925281e-09,1.24784888e+00,3.45494276e+03,9.56492195e+02,1.01126305e+00,3.52836247e+02,-1.66320171e-02
3.69978525e-05,1.75187551e-13,5.70816817e+04,3.64805123e-09,1.31189246e+00,3.36982612e+03,9.82377443e+02,9.37421895e-01,3.27047142e+02,-1.64186277e-02
3.79958468e-05,1.90350378e-13,5.25347001e+04,4.19020008e-09,1.38682469e+00,3.27853870e+03,1.00887180e+03,8.61843182e-01,3.00651194e+02,-1.61837166e-02
3.90173249e-05,2.08886616e-13,4.78728614e+04,4.89119742e-09,1.47518038e+00,3.17794954e+03,1.03598959e+03,7.84486025e-01,2.73634122e+02,-1.59171968e-02
4.00628395e-05,2.32000108e-13,4.31034282e+04,5.82559549e-09,1.58194975e+00,3.06843530e+03,1.06374550e+03,7.05308576e-01,2.45981310e+02,-1.56173059e-02
4.11329561e-05,2.61646276e-13,3.82195388e+04,7.11670842e-09,1.71358306e+00,2.94715554e+03,1.09215452e+03,6.24268001e-01,2.17677800e+02,-1.52725020e-02
4.22282536e-05,3.00943316e-13,3.32288490e+04,8.98889828e-09,1.88175166e+00,2.81377929e+03,1.12123205e+03,5.41320460e-01,1.88708279e+02,-1.48766296e-02
4.33493246e-05,3.55698710e-13,2.81136808e+04,1.18744860e-08,2.10316365e+00,2.66074430e+03,1.15099379e+03,4.56421079e-01,1.59057076e+02,-1.43987439e-02
4.44967755e-05,4.37085688e-13,2.28788091e+04,1.67376777e-08,2.41251011e+00,2.48378949e+03,1.18145586e+03,3.69523931e-01,1.28708149e+02,-1.38109076e-02
4.56712272e-05,5.70768736e-13,1.75202308e+04,2.61093490e-08,2.88188310e+00,2.27210312e+03,1.21263474e+03,2.80582008e-01,9.76450817e+01,-1.30505676e-02
4.68733148e-05,8.31070661e-13,1.20326712e+04,4.88268369e-08,3.70135702e+00,2.00416388e+03,1.24454728e+03,1.89547200e-01,6.58510683e+01,-1.19809115e-02
4.81036889e-05,1.56136015e-12,6.40467364e+03,1.39753432e-07,5.63526202e+00,1.62331700e+03,1.27721076e+03,9.63702905e-02,3.33089093e+01,-1.01898861e-02
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
